,ID,Clothing ID,Age,Rating,Division Name,Department Name,Class Name,USER ID,New Clothing ID
16101,16105,1083,22,5,General,Dresses,Dresses,309,33
16103,16107,1083,36,5,General,Dresses,Dresses,221,33
16104,16108,1083,49,5,General,Dresses,Dresses,5,33
16105,16109,862,36,3,General,Tops,Knits,419,90
16106,16110,1038,36,5,General,Bottoms,Jeans,667,8
16107,16111,1083,47,4,General,Dresses,Dresses,17,33
16108,16112,862,40,5,General,Tops,Knits,38,90
16109,16113,1083,40,5,General,Dresses,Dresses,158,33
16110,16114,1038,38,4,General,Bottoms,Jeans,183,8
16111,16115,1083,37,5,General,Dresses,Dresses,316,33
16112,16116,1083,28,5,General,Dresses,Dresses,754,33
16113,16117,1083,47,5,General,Dresses,Dresses,17,33
16114,16118,1083,47,5,General,Dresses,Dresses,17,33
16115,16119,1038,49,3,General,Bottoms,Jeans,1057,8
16116,16120,862,43,3,General,Tops,Knits,42,90
16117,16121,862,53,3,General Petite,Tops,Knits,593,90
16118,16122,899,49,5,General,Tops,Fine gauge,268,113
16119,16123,1083,49,5,General,Dresses,Dresses,5,33
16120,16124,1083,45,3,General,Dresses,Dresses,226,33
16122,16126,1083,26,5,General,Dresses,Dresses,306,33
16123,16127,1083,28,5,General,Dresses,Dresses,754,33
16124,16128,1083,43,5,General,Dresses,Dresses,451,33
16125,16129,1083,23,5,General,Dresses,Dresses,313,33
16126,16130,899,39,5,General,Tops,Fine gauge,145,113
16127,16131,1083,32,5,General,Dresses,Dresses,95,33
16128,16132,1038,48,5,General,Bottoms,Jeans,205,8
16129,16133,1038,43,5,General,Bottoms,Jeans,954,8
16130,16134,1083,39,5,General,Dresses,Dresses,48,33
16131,16135,1080,39,5,General,Dresses,Dresses,48,30
16132,16136,862,46,4,General Petite,Tops,Knits,108,90
16133,16137,1083,53,4,General,Dresses,Dresses,8,33
16134,16138,1083,26,5,General,Dresses,Dresses,306,33
16135,16139,1083,54,5,General,Dresses,Dresses,215,33
16136,16140,1080,64,4,General,Dresses,Dresses,367,30
16137,16141,1083,37,3,General,Dresses,Dresses,316,33
16139,16143,1083,27,5,General,Dresses,Dresses,527,33
16140,16144,862,43,4,General Petite,Tops,Knits,473,90
16141,16145,940,31,5,General Petite,Tops,Sweaters,1181,126
16142,16146,942,21,5,General Petite,Tops,Sweaters,1444,128
16143,16147,936,27,3,General Petite,Tops,Sweaters,252,123
16144,16148,936,33,5,General Petite,Tops,Sweaters,893,123
16145,16149,936,33,3,General Petite,Tops,Sweaters,893,123
16146,16150,936,36,2,General Petite,Tops,Sweaters,895,123
16147,16151,936,37,3,General Petite,Tops,Sweaters,1145,123
16148,16152,940,62,5,General Petite,Tops,Sweaters,999,126
16149,16153,872,25,5,General,Tops,Knits,758,100
16150,16154,1081,27,2,General Petite,Dresses,Dresses,701,31
16151,16155,940,56,5,General Petite,Tops,Sweaters,517,126
16152,16156,936,47,2,General Petite,Tops,Sweaters,856,123
16153,16157,870,63,5,General,Tops,Knits,194,98
16154,16158,942,39,5,General Petite,Tops,Sweaters,512,128
16155,16159,1081,36,5,General Petite,Dresses,Dresses,53,31
16156,16160,936,56,3,General Petite,Tops,Sweaters,517,123
16157,16161,1081,45,5,General Petite,Dresses,Dresses,653,31
16158,16162,936,25,3,General Petite,Tops,Sweaters,1143,123
16159,16163,872,83,3,General,Tops,Knits,83,100
16160,16164,936,19,4,General Petite,Tops,Sweaters,1524,123
16161,16165,936,36,4,General Petite,Tops,Sweaters,895,123
16162,16166,936,63,4,General Petite,Tops,Sweaters,1270,123
16163,16167,936,56,5,General Petite,Tops,Sweaters,517,123
16164,16168,942,49,5,General Petite,Tops,Sweaters,1180,128
16166,16170,936,68,5,General Petite,Tops,Sweaters,1425,123
16167,16171,936,59,2,General Petite,Tops,Sweaters,510,123
16168,16172,936,35,2,General Petite,Tops,Sweaters,497,123
16169,16173,940,69,5,General Petite,Tops,Sweaters,1093,126
16170,16174,936,36,5,General Petite,Tops,Sweaters,895,123
16171,16175,940,56,4,General Petite,Tops,Sweaters,517,126
16172,16176,940,67,5,General Petite,Tops,Sweaters,1351,126
16173,16177,936,28,5,General Petite,Tops,Sweaters,1324,123
16174,16178,936,27,2,General Petite,Tops,Sweaters,252,123
16175,16179,1078,37,1,General,Dresses,Dresses,316,28
16176,16180,940,34,3,General Petite,Tops,Sweaters,991,126
16177,16181,940,56,5,General Petite,Tops,Sweaters,517,126
16178,16182,936,53,3,General Petite,Tops,Sweaters,1285,123
16179,16183,940,35,5,General Petite,Tops,Sweaters,497,126
16180,16184,940,36,5,General Petite,Tops,Sweaters,895,126
16181,16185,1081,33,5,General Petite,Dresses,Dresses,792,31
16182,16186,1078,40,2,General,Dresses,Dresses,158,28
16183,16187,936,62,3,General Petite,Tops,Sweaters,999,123
16184,16188,872,27,1,General,Tops,Knits,328,100
16185,16189,940,58,3,General Petite,Tops,Sweaters,1522,126
16186,16190,936,83,5,General Petite,Tops,Sweaters,1354,123
16187,16191,936,31,5,General Petite,Tops,Sweaters,1181,123
16188,16192,872,53,4,General,Tops,Knits,567,100
16189,16193,936,32,4,General Petite,Tops,Sweaters,275,123
16190,16194,1081,68,1,General Petite,Dresses,Dresses,597,31
16191,16195,940,54,5,General Petite,Tops,Sweaters,939,126
16193,16197,936,47,5,General Petite,Tops,Sweaters,856,123
16194,16198,936,42,5,General Petite,Tops,Sweaters,892,123
16195,16199,940,55,4,General Petite,Tops,Sweaters,998,126
16196,16200,936,32,5,General Petite,Tops,Sweaters,275,123
16197,16201,936,39,3,General Petite,Tops,Sweaters,512,123
16198,16202,1081,39,4,General Petite,Dresses,Dresses,9,31
16199,16203,870,36,5,General,Tops,Knits,419,98
16201,16205,870,65,5,General,Tops,Knits,227,98
16202,16206,936,47,5,General Petite,Tops,Sweaters,856,123
16203,16207,1081,42,5,General Petite,Dresses,Dresses,461,31
16204,16208,815,27,5,General,Tops,Blouses,65,62
16205,16209,940,65,5,General Petite,Tops,Sweaters,1134,126
16206,16210,1081,72,5,General Petite,Dresses,Dresses,1243,31
16207,16211,940,60,5,General Petite,Tops,Sweaters,350,126
16208,16212,872,55,5,General,Tops,Knits,222,100
16209,16213,940,34,5,General Petite,Tops,Sweaters,991,126
16210,16214,940,35,5,General Petite,Tops,Sweaters,497,126
16211,16215,940,30,5,General Petite,Tops,Sweaters,1304,126
16212,16217,1079,25,4,General,Dresses,Dresses,214,29
16213,16218,864,40,1,General,Tops,Knits,38,92
16215,16220,872,38,5,General,Tops,Knits,200,100
16218,16225,964,38,5,General Petite,Jackets,Jackets,242,133
16219,16226,964,35,5,General Petite,Jackets,Jackets,225,133
16220,16227,1025,34,3,General,Bottoms,Jeans,891,1
16221,16228,995,39,4,General,Bottoms,Skirts,117,141
16222,16229,1070,39,3,General,Bottoms,Pants,371,22
16225,16232,995,33,3,General,Bottoms,Skirts,916,141
16226,16233,1070,48,5,General,Bottoms,Pants,199,22
16227,16234,1070,67,5,General,Bottoms,Pants,408,22
16228,16235,1070,53,5,General,Bottoms,Pants,514,22
16232,16239,1070,33,5,General,Bottoms,Pants,672,22
16233,16240,818,26,3,General,Tops,Blouses,373,63
16234,16241,1070,52,5,General,Bottoms,Pants,707,22
16235,16242,945,45,2,General,Tops,Sweaters,432,129
16236,16243,839,54,4,General Petite,Tops,Blouses,254,80
16238,16245,873,55,5,General,Tops,Knits,222,101
16240,16247,835,55,2,General,Tops,Blouses,21,77
16242,16249,819,56,5,General Petite,Tops,Blouses,711,64
16244,16251,945,25,5,General,Tops,Sweaters,1053,129
16245,16252,831,62,5,General Petite,Tops,Blouses,107,74
16246,16253,831,23,5,General Petite,Tops,Blouses,82,74
16248,16255,831,63,5,General Petite,Tops,Blouses,589,74
16249,16256,862,56,5,General,Tops,Knits,585,90
16250,16257,1093,45,4,General,Dresses,Dresses,226,42
16251,16258,1076,38,1,General,Dresses,Dresses,241,26
16252,16259,835,30,4,General,Tops,Blouses,826,77
16253,16260,831,77,5,General Petite,Tops,Blouses,1526,74
16254,16261,831,66,4,General Petite,Tops,Blouses,587,74
16256,16263,945,24,5,General,Tops,Sweaters,563,129
16258,16265,873,40,4,General,Tops,Knits,38,101
16259,16266,1030,44,4,General,Bottoms,Jeans,632,3
16261,16268,1093,47,4,General,Dresses,Dresses,17,42
16262,16269,831,50,5,General Petite,Tops,Blouses,352,74
16264,16271,819,37,5,General Petite,Tops,Blouses,351,64
16265,16272,1094,33,5,General,Dresses,Dresses,336,43
16266,16273,839,62,5,General Petite,Tops,Blouses,107,80
16267,16274,819,22,5,General Petite,Tops,Blouses,741,64
16268,16275,1094,39,5,General,Dresses,Dresses,48,43
16269,16276,1076,60,5,General,Dresses,Dresses,2,26
16271,16278,945,61,5,General,Tops,Sweaters,1310,129
16272,16279,1078,38,5,General Petite,Dresses,Dresses,320,28
16273,16280,831,65,5,General Petite,Tops,Blouses,110,74
16274,16281,819,64,5,General,Tops,Blouses,176,64
16275,16282,1094,55,5,General,Dresses,Dresses,19,43
16276,16283,819,36,4,General,Tops,Blouses,64,64
16278,16285,873,59,4,General,Tops,Knits,36,101
16279,16286,1081,37,3,General Petite,Dresses,Dresses,248,31
16280,16287,933,32,5,General,Tops,Sweaters,452,122
16281,16288,857,35,3,General,Tops,Knits,223,87
16282,16289,1081,44,5,General Petite,Dresses,Dresses,702,31
16283,16290,1081,31,4,General Petite,Dresses,Dresses,615,31
16284,16291,1081,39,3,General Petite,Dresses,Dresses,9,31
16285,16292,1081,39,5,General Petite,Dresses,Dresses,9,31
16286,16293,1081,57,4,General Petite,Dresses,Dresses,576,31
16287,16294,1078,31,5,General Petite,Dresses,Dresses,615,28
16290,16297,867,33,5,General,Tops,Knits,45,95
16291,16298,1081,31,5,General Petite,Dresses,Dresses,615,31
16294,16301,1081,59,5,General Petite,Dresses,Dresses,67,31
16296,16303,1081,32,5,General Petite,Dresses,Dresses,98,31
16297,16304,1081,36,5,General Petite,Dresses,Dresses,53,31
16298,16305,1110,30,5,General Petite,Dresses,Dresses,177,52
16299,16306,867,29,4,General,Tops,Knits,369,95
16300,16307,867,61,3,General,Tops,Knits,51,95
16301,16308,833,36,5,General,Tops,Blouses,64,75
16303,16310,1081,31,3,General Petite,Dresses,Dresses,615,31
16307,16314,1078,56,4,General Petite,Dresses,Dresses,62,28
16309,16316,1081,36,1,General Petite,Dresses,Dresses,53,31
16310,16317,1081,24,5,General Petite,Dresses,Dresses,291,31
16311,16318,1078,82,4,General Petite,Dresses,Dresses,485,28
16312,16319,833,49,5,General,Tops,Blouses,370,75
16313,16320,933,68,5,General,Tops,Sweaters,550,122
16314,16321,933,34,5,General,Tops,Sweaters,442,122
16315,16322,1081,60,5,General Petite,Dresses,Dresses,802,31
16316,16323,1081,85,5,General Petite,Dresses,Dresses,1529,31
16318,16325,1081,46,4,General Petite,Dresses,Dresses,481,31
16319,16326,1081,41,5,General Petite,Dresses,Dresses,55,31
16320,16327,1081,37,5,General Petite,Dresses,Dresses,248,31
16321,16328,1081,32,5,General Petite,Dresses,Dresses,98,31
16322,16329,867,56,4,General,Tops,Knits,585,95
16323,16330,1081,38,5,General Petite,Dresses,Dresses,320,31
16324,16331,1081,44,4,General Petite,Dresses,Dresses,702,31
16326,16333,867,41,5,General,Tops,Knits,47,95
16328,16335,867,66,5,General,Tops,Knits,50,95
16329,16336,1081,44,5,General Petite,Dresses,Dresses,702,31
16332,16339,867,50,5,General,Tops,Knits,568,95
16333,16340,1081,43,5,General Petite,Dresses,Dresses,656,31
16334,16341,822,56,2,General Petite,Tops,Blouses,711,66
16335,16342,1078,30,4,General Petite,Dresses,Dresses,177,28
16336,16343,1081,41,5,General Petite,Dresses,Dresses,55,31
16337,16344,880,45,5,General Petite,Tops,Knits,433,107
16338,16345,867,57,3,General,Tops,Knits,58,95
16339,16346,933,58,5,General,Tops,Sweaters,543,122
16340,16347,867,55,5,General,Tops,Knits,222,95
16341,16348,867,65,3,General,Tops,Knits,227,95
16342,16349,1096,59,5,General,Dresses,Dresses,292,45
16343,16350,1081,48,5,General Petite,Dresses,Dresses,601,31
16346,16353,1081,44,5,General Petite,Dresses,Dresses,702,31
16347,16354,1087,30,4,General,Dresses,Dresses,237,37
16348,16355,995,30,5,General Petite,Bottoms,Skirts,739,141
16349,16356,1059,59,5,General,Bottoms,Pants,1152,18
16350,16357,1087,63,4,General,Dresses,Dresses,245,37
16351,16358,1081,64,3,General Petite,Dresses,Dresses,790,31
16352,16359,1022,29,5,General,Bottoms,Jeans,189,149
16353,16360,1087,36,5,General,Dresses,Dresses,221,37
16354,16361,1022,30,5,General,Bottoms,Jeans,513,149
16355,16362,1022,51,5,General,Bottoms,Jeans,1213,149
16356,16363,1059,42,4,General,Bottoms,Pants,193,18
16357,16364,1086,30,4,General,Dresses,Dresses,237,36
16358,16365,1076,60,5,General,Dresses,Dresses,2,26
16359,16366,872,46,5,General,Tops,Knits,46,100
16360,16367,1087,29,4,General,Dresses,Dresses,218,37
16361,16368,1022,40,5,General,Bottoms,Jeans,238,149
16362,16369,1051,67,5,General Petite,Bottoms,Pants,756,12
16363,16370,1076,64,5,General,Dresses,Dresses,367,26
16364,16371,1081,56,5,General Petite,Dresses,Dresses,62,31
16365,16372,1022,51,3,General,Bottoms,Jeans,1213,149
16367,16374,1022,41,4,General,Bottoms,Jeans,732,149
16368,16375,1059,46,5,General,Bottoms,Pants,188,18
16369,16376,1022,34,4,General,Bottoms,Jeans,891,149
16370,16377,1051,67,5,General Petite,Bottoms,Pants,756,12
16371,16378,1059,57,3,General,Bottoms,Pants,186,18
16373,16380,1075,32,5,General Petite,Dresses,Dresses,98,25
16374,16381,1022,27,5,General,Bottoms,Jeans,1046,149
16375,16382,1022,48,5,General,Bottoms,Jeans,205,149
16376,16383,872,43,5,General,Tops,Knits,42,100
16378,16385,1087,27,5,General,Dresses,Dresses,527,37
16379,16386,872,45,5,General,Tops,Knits,665,100
16380,16387,1081,44,4,General Petite,Dresses,Dresses,702,31
16381,16388,927,68,1,General,Tops,Sweaters,550,121
16382,16389,1060,33,4,General,Bottoms,Pants,672,19
16383,16390,993,41,4,General,Bottoms,Skirts,296,140
16384,16391,927,48,1,General,Tops,Sweaters,437,121
16385,16392,1086,51,4,General,Dresses,Dresses,97,36
16386,16393,1086,27,5,General,Dresses,Dresses,527,36
16387,16394,867,42,3,General,Tops,Knits,229,95
16388,16395,927,56,2,General,Tops,Sweaters,680,121
16389,16396,927,40,3,General,Tops,Sweaters,445,121
16390,16397,1086,48,5,General,Dresses,Dresses,372,36
16391,16398,829,41,5,General Petite,Tops,Blouses,260,72
16392,16399,829,45,5,General Petite,Tops,Blouses,335,72
16393,16400,1086,34,2,General,Dresses,Dresses,1,36
16394,16401,927,53,5,General,Tops,Sweaters,462,121
16395,16402,1086,40,4,General,Dresses,Dresses,158,36
16396,16403,829,63,5,General Petite,Tops,Blouses,589,72
16397,16404,993,39,5,General,Bottoms,Skirts,117,140
16398,16405,927,27,4,General,Tops,Sweaters,1345,121
16399,16406,1086,42,5,General,Dresses,Dresses,294,36
16400,16407,1086,43,5,General,Dresses,Dresses,451,36
16401,16408,927,55,1,General,Tops,Sweaters,310,121
16402,16409,993,37,4,General,Bottoms,Skirts,123,140
16403,16410,993,57,4,General,Bottoms,Skirts,1068,140
16405,16412,993,29,5,General,Bottoms,Skirts,33,140
16406,16413,1086,48,5,General,Dresses,Dresses,372,36
16407,16414,1086,41,5,General,Dresses,Dresses,243,36
16408,16415,1086,66,5,General,Dresses,Dresses,689,36
16409,16416,829,46,5,General Petite,Tops,Blouses,283,72
16410,16417,1086,21,5,General,Dresses,Dresses,853,36
16411,16418,1086,44,5,General,Dresses,Dresses,92,36
16412,16419,1086,37,5,General,Dresses,Dresses,316,36
16413,16420,993,24,5,General,Bottoms,Skirts,341,140
16414,16421,829,35,3,General Petite,Tops,Blouses,132,72
16415,16422,927,57,5,General,Tops,Sweaters,572,121
16416,16423,829,51,5,General Petite,Tops,Blouses,344,72
16417,16424,1086,66,4,General,Dresses,Dresses,689,36
16418,16425,1086,60,5,General,Dresses,Dresses,2,36
16419,16426,993,34,3,General,Bottoms,Skirts,379,140
16421,16428,867,56,1,General Petite,Tops,Knits,468,95
16422,16429,1086,49,5,General,Dresses,Dresses,5,36
16423,16430,1086,53,5,General,Dresses,Dresses,8,36
16424,16431,927,44,1,General,Tops,Sweaters,444,121
16425,16432,927,42,5,General,Tops,Sweaters,561,121
16426,16433,993,57,4,General,Bottoms,Skirts,1068,140
16427,16434,829,30,5,General Petite,Tops,Blouses,633,72
16428,16435,993,24,5,General,Bottoms,Skirts,341,140
16429,16436,829,55,5,General Petite,Tops,Blouses,185,72
16431,16438,927,65,5,General,Tops,Sweaters,551,121
16432,16439,1060,25,5,General,Bottoms,Pants,374,19
16433,16440,867,44,5,General Petite,Tops,Knits,85,95
16435,16442,1020,32,3,General Petite,Bottoms,Skirts,735,148
16437,16444,829,51,5,General Petite,Tops,Blouses,344,72
16439,16446,1086,47,4,General,Dresses,Dresses,17,36
16440,16447,1086,35,3,General,Dresses,Dresses,304,36
16441,16448,993,31,5,General,Bottoms,Skirts,24,140
16442,16449,1086,44,5,General,Dresses,Dresses,92,36
16443,16450,829,38,3,General Petite,Tops,Blouses,63,72
16444,16451,867,52,5,General Petite,Tops,Knits,487,95
16445,16452,867,34,2,General Petite,Tops,Knits,279,95
16448,16455,868,45,1,General,Tops,Knits,665,96
16449,16456,927,38,4,General,Tops,Sweaters,34,121
16450,16457,836,59,5,General,Tops,Blouses,251,78
16451,16458,836,65,5,General,Tops,Blouses,281,78
16455,16462,836,36,2,General,Tops,Blouses,64,78
16456,16463,868,43,5,General,Tops,Knits,42,96
16457,16464,828,73,1,General,Tops,Blouses,1112,71
16458,16465,868,25,5,General,Tops,Knits,758,96
16459,16466,868,39,3,General,Tops,Knits,49,96
16462,16469,836,58,4,General,Tops,Blouses,394,78
16463,16470,1077,49,4,General,Dresses,Dresses,5,27
16464,16471,868,46,1,General,Tops,Knits,46,96
16466,16473,836,33,2,General,Tops,Blouses,18,78
16469,16476,1077,58,2,General,Dresses,Dresses,450,27
16471,16478,836,38,2,General,Tops,Blouses,178,78
16472,16479,836,40,2,General,Tops,Blouses,267,78
16474,16481,868,25,5,General,Tops,Knits,758,96
16475,16482,927,48,4,General,Tops,Sweaters,437,121
16476,16483,868,48,3,General,Tops,Knits,41,96
16477,16484,868,31,3,General,Tops,Knits,52,96
16478,16485,868,42,2,General,Tops,Knits,229,96
16479,16486,828,57,5,General,Tops,Blouses,1065,71
16480,16487,868,32,5,General,Tops,Knits,565,96
16481,16488,868,33,4,General,Tops,Knits,45,96
16482,16489,829,46,3,General,Tops,Blouses,579,72
16484,16491,836,58,2,General,Tops,Blouses,394,78
16485,16492,836,29,3,General,Tops,Blouses,284,78
16487,16494,836,36,2,General,Tops,Blouses,64,78
16488,16495,836,36,2,General,Tops,Blouses,64,78
16489,16496,836,60,2,General,Tops,Blouses,198,78
16490,16497,1111,50,5,General,Dresses,Dresses,12,53
16492,16499,1074,45,2,General,Dresses,Dresses,226,24
16493,16500,1095,31,1,General,Dresses,Dresses,20,44
16495,16502,1111,43,5,General,Dresses,Dresses,451,53
16496,16503,836,39,5,General,Tops,Blouses,114,78
16497,16504,836,69,5,General,Tops,Blouses,88,78
16498,16505,836,69,5,General,Tops,Blouses,88,78
16499,16506,1074,39,5,General,Dresses,Dresses,48,24
16501,16508,1074,37,5,General,Dresses,Dresses,316,24
16505,16512,937,53,5,General,Tops,Sweaters,462,124
16506,16513,828,34,5,General,Tops,Blouses,639,71
16507,16514,927,39,5,General,Tops,Sweaters,312,121
16508,16515,927,35,5,General,Tops,Sweaters,557,121
16509,16516,1081,36,5,General Petite,Dresses,Dresses,53,31
16510,16517,1110,51,2,General,Dresses,Dresses,97,52
16511,16518,825,39,4,General Petite,Tops,Blouses,77,69
16512,16519,927,57,5,General,Tops,Sweaters,572,121
16513,16520,1081,54,3,General Petite,Dresses,Dresses,152,31
16514,16521,927,52,4,General,Tops,Sweaters,570,121
16516,16523,912,29,2,General,Tops,Fine gauge,261,118
16517,16524,927,33,4,General,Tops,Sweaters,23,121
16518,16525,1110,52,3,General,Dresses,Dresses,173,52
16519,16526,927,54,4,General,Tops,Sweaters,642,121
16521,16528,825,37,3,General Petite,Tops,Blouses,351,69
16522,16529,912,34,2,General,Tops,Fine gauge,803,118
16523,16530,927,33,4,General,Tops,Sweaters,23,121
16524,16531,927,60,5,General,Tops,Sweaters,448,121
16525,16532,1081,48,4,General Petite,Dresses,Dresses,601,31
16526,16533,1081,21,5,General Petite,Dresses,Dresses,1120,31
16527,16534,825,48,3,General Petite,Tops,Blouses,68,69
16529,16536,1110,44,5,General,Dresses,Dresses,92,52
16530,16537,1110,41,4,General,Dresses,Dresses,243,52
16531,16538,1072,68,4,General Petite,Dresses,Dresses,597,23
16532,16539,912,46,4,General,Tops,Fine gauge,573,118
16533,16540,927,55,5,General,Tops,Sweaters,310,121
16534,16541,912,47,2,General,Tops,Fine gauge,255,118
16535,16542,1081,39,5,General Petite,Dresses,Dresses,9,31
16536,16543,1081,43,5,General Petite,Dresses,Dresses,656,31
16537,16544,927,64,4,General,Tops,Sweaters,974,121
16538,16545,1072,27,1,General,Dresses,Dresses,527,23
16539,16546,830,51,5,General,Tops,Blouses,208,73
16540,16547,840,31,5,General,Tops,Blouses,643,81
16541,16548,826,36,4,General,Tops,Blouses,64,70
16542,16549,864,41,4,General,Tops,Knits,47,92
16543,16550,864,69,4,General,Tops,Knits,228,92
16544,16551,864,25,4,General,Tops,Knits,758,92
16545,16552,1077,39,4,General,Dresses,Dresses,48,27
16546,16553,1080,38,5,General Petite,Dresses,Dresses,320,30
16547,16554,840,27,4,General,Tops,Blouses,65,81
16549,16556,1077,40,5,General,Dresses,Dresses,158,27
16550,16557,1080,38,5,General Petite,Dresses,Dresses,320,30
16551,16558,1077,38,2,General,Dresses,Dresses,241,27
16553,16560,864,35,5,General,Tops,Knits,223,92
16554,16561,840,36,4,General,Tops,Blouses,64,81
16556,16563,840,60,5,General,Tops,Blouses,198,81
16557,16564,830,60,4,General,Tops,Blouses,198,73
16558,16565,840,34,5,General,Tops,Blouses,639,81
16559,16566,840,25,4,General,Tops,Blouses,286,81
16560,16567,1080,32,4,General Petite,Dresses,Dresses,98,30
16561,16568,1080,35,2,General Petite,Dresses,Dresses,143,30
16562,16569,864,47,3,General,Tops,Knits,37,92
16563,16570,1110,60,5,General,Dresses,Dresses,2,52
16564,16571,1110,43,5,General,Dresses,Dresses,451,52
16565,16572,1110,39,5,General,Dresses,Dresses,48,52
16566,16573,916,37,5,General Petite,Tops,Fine gauge,931,119
16567,16574,916,39,5,General Petite,Tops,Fine gauge,285,119
16568,16575,1009,33,5,General,Bottoms,Skirts,916,147
16569,16576,1110,59,5,General,Dresses,Dresses,292,52
16570,16577,1110,46,4,General,Dresses,Dresses,343,52
16572,16579,916,59,5,General Petite,Tops,Fine gauge,1499,119
16574,16581,864,30,5,General,Tops,Knits,140,92
16575,16582,1110,36,3,General,Dresses,Dresses,221,52
16576,16583,1110,44,5,General,Dresses,Dresses,92,52
16577,16584,1110,40,4,General,Dresses,Dresses,158,52
16578,16585,1110,31,3,General,Dresses,Dresses,20,52
16579,16586,1110,38,5,General,Dresses,Dresses,241,52
16580,16587,1110,29,4,General,Dresses,Dresses,218,52
16581,16588,1110,35,3,General,Dresses,Dresses,304,52
16582,16589,1110,68,4,General,Dresses,Dresses,71,52
16584,16591,1083,53,4,General,Dresses,Dresses,8,33
16585,16592,1083,50,5,General,Dresses,Dresses,12,33
16586,16593,1083,61,4,General,Dresses,Dresses,94,33
16587,16594,836,42,5,General,Tops,Blouses,277,78
16588,16595,1083,33,3,General,Dresses,Dresses,336,33
16589,16596,1083,27,2,General,Dresses,Dresses,527,33
16591,16598,1001,40,3,General,Bottoms,Skirts,903,144
16592,16599,1001,45,5,General,Bottoms,Skirts,708,144
16596,16603,1001,40,4,General,Bottoms,Skirts,903,144
16597,16604,1001,57,5,General,Bottoms,Skirts,1068,144
16598,16605,1001,46,5,General,Bottoms,Skirts,404,144
16600,16607,1001,65,5,General,Bottoms,Skirts,1050,144
16601,16608,984,31,5,General,Jackets,Jackets,112,137
16602,16609,1001,32,5,General,Bottoms,Skirts,775,144
16603,16610,1083,43,5,General,Dresses,Dresses,451,33
16604,16611,1083,53,5,General,Dresses,Dresses,8,33
16606,16613,1083,54,4,General,Dresses,Dresses,215,33
16607,16614,1094,33,5,General Petite,Dresses,Dresses,792,43
16608,16615,1022,40,5,General,Bottoms,Jeans,238,149
16609,16616,1022,40,1,General,Bottoms,Jeans,238,149
16611,16618,1028,46,3,General,Bottoms,Jeans,1058,2
16612,16619,984,38,3,General,Jackets,Jackets,995,137
16613,16620,1083,62,5,General,Dresses,Dresses,420,33
16614,16621,1094,39,5,General Petite,Dresses,Dresses,9,43
16615,16622,1001,68,5,General,Bottoms,Skirts,1471,144
16617,16624,1001,78,5,General,Bottoms,Skirts,1534,144
16618,16625,1083,64,2,General,Dresses,Dresses,367,33
16620,16627,1083,39,5,General,Dresses,Dresses,48,33
16621,16628,895,38,5,General Petite,Tops,Fine gauge,929,111
16624,16631,895,47,5,General Petite,Tops,Fine gauge,154,111
16626,16633,895,31,1,General Petite,Tops,Fine gauge,1020,111
16627,16634,895,66,5,General,Tops,Fine gauge,262,111
16628,16635,895,63,4,General,Tops,Fine gauge,165,111
16630,16637,895,46,5,General,Tops,Fine gauge,573,111
16631,16638,829,31,5,General,Tops,Blouses,643,72
16632,16639,895,48,3,General Petite,Tops,Fine gauge,928,111
16636,16643,895,59,5,General Petite,Tops,Fine gauge,1499,111
16637,16644,829,51,5,General,Tops,Blouses,208,72
16638,16645,1008,56,1,General Petite,Bottoms,Skirts,133,146
16639,16646,895,68,5,General Petite,Tops,Fine gauge,969,111
16640,16647,829,46,5,General,Tops,Blouses,579,72
16642,16649,1008,30,5,General Petite,Bottoms,Skirts,739,146
16643,16650,1110,25,5,General,Dresses,Dresses,214,52
16645,16652,868,26,4,General,Tops,Knits,217,96
16647,16654,868,30,5,General,Tops,Knits,140,96
16650,16657,1092,59,5,General,Dresses,Dresses,292,41
16651,16658,841,39,2,General Petite,Tops,Blouses,77,82
16652,16659,868,36,5,General,Tops,Knits,419,96
16654,16661,868,32,5,General,Tops,Knits,565,96
16657,16664,868,37,5,General,Tops,Knits,61,96
16658,16665,868,43,3,General,Tops,Knits,42,96
16660,16667,1092,53,5,General,Dresses,Dresses,8,41
16662,16669,936,57,5,General,Tops,Sweaters,572,123
16663,16670,1110,32,5,General,Dresses,Dresses,95,52
16665,16672,868,55,5,General,Tops,Knits,222,96
16666,16673,868,27,4,General,Tops,Knits,328,96
16668,16675,868,41,4,General,Tops,Knits,47,96
16669,16676,868,57,5,General,Tops,Knits,58,96
16671,16678,1092,33,5,General,Dresses,Dresses,336,41
16672,16679,868,56,3,General,Tops,Knits,585,96
16673,16680,818,63,5,General,Tops,Blouses,265,63
16674,16681,868,34,3,General,Tops,Knits,368,96
16675,16682,1110,33,5,General,Dresses,Dresses,336,52
16677,16684,818,49,4,General,Tops,Blouses,370,63
16680,16687,818,66,5,General,Tops,Blouses,91,63
16682,16689,868,60,3,General,Tops,Knits,60,96
16684,16691,1092,44,5,General,Dresses,Dresses,92,41
16685,16692,1110,44,5,General,Dresses,Dresses,92,52
16686,16693,818,32,5,General,Tops,Blouses,206,63
16689,16696,1037,29,5,General Petite,Bottoms,Jeans,953,7
16692,16699,868,51,4,General,Tops,Knits,90,96
16693,16700,868,27,5,General,Tops,Knits,328,96
16695,16702,867,40,1,General Petite,Tops,Knits,815,95
16697,16704,872,35,5,General,Tops,Knits,223,100
